0.000e+00	0.000e+00	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08	1.536e-08
0.000e+00	0.000e+00	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08	1.719e-08
0.000e+00	0.000e+00	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08	1.907e-08
0.000e+00	0.000e+00	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08	2.101e-08
0.000e+00	0.000e+00	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08	2.301e-08
0.000e+00	0.000e+00	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08	2.506e-08
0.000e+00	0.000e+00	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08	2.717e-08
0.000e+00	0.000e+00	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08	2.934e-08
0.000e+00	0.000e+00	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08	3.157e-08
0.000e+00	0.000e+00	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08	3.386e-08
0.000e+00	0.000e+00	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08	3.621e-08
0.000e+00	0.000e+00	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08	3.862e-08
0.000e+00	0.000e+00	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08	4.109e-08
0.000e+00	0.000e+00	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08	4.362e-08
