2.7236e-23	3.3427e-22	3.7253e-21	3.7774e-20	3.4916e-19	2.9476e-18	2.2768e-17	1.6122e-16	1.0484e-15	6.2726e-15	3.4590e-14	1.7613e-13	8.2953e-13	3.6202e-12	1.4665e-11	5.5233e-11	1.9376e-10	6.3414e-10	1.9395e-09	5.5527e-09	1.4905e-08	3.7573e-08	8.9092e-08	1.9902e-07	4.1952e-07	8.3572e-07	1.5758e-06	2.8166e-06	4.7798e-06	7.7121e-06	1.1849e-05	1.7359e-05	2.4287e-05	3.2497e-05	4.1641e-05	5.1171e-05	6.0387e-05	6.8530e-05	7.4888e-05	7.8908e-05	7.8908e-05	7.4888e-05	6.8530e-05	6.0387e-05	5.1171e-05	4.1641e-05	3.2497e-05	2.4287e-05	1.7359e-05	1.1849e-05	7.7121e-06	4.7798e-06	2.8166e-06	1.5758e-06	8.3572e-07	4.1952e-07	1.9902e-07	8.9092e-08	3.7573e-08	1.4905e-08	5.5527e-09	1.9395e-09	6.3414e-10	1.9376e-10	5.5233e-11	1.4665e-11	3.6202e-12	8.2953e-13	1.7613e-13	3.4590e-14	6.2726e-15	1.0484e-15	1.6122e-16	2.2768e-17	2.9476e-18	3.4916e-19	3.7774e-20	3.7253e-21	3.3427e-22	2.7236e-23
9.5132e-24	1.1676e-22	1.3012e-21	1.3194e-20	1.2196e-19	1.0296e-18	7.9528e-18	5.6313e-17	3.6620e-16	2.1910e-15	1.2082e-14	6.1520e-14	2.8975e-13	1.2645e-12	5.1222e-12	1.9292e-11	6.7678e-11	2.2150e-10	6.7745e-10	1.9395e-09	5.2062e-09	1.3124e-08	3.1119e-08	6.9516e-08	1.4653e-07	2.9191e-07	5.5041e-07	9.8383e-07	1.6695e-06	2.6938e-06	4.1386e-06	6.0634e-06	8.4834e-06	1.1351e-05	1.4545e-05	1.7873e-05	2.1093e-05	2.3937e-05	2.6158e-05	2.7562e-05	2.7562e-05	2.6158e-05	2.3937e-05	2.1093e-05	1.7873e-05	1.4545e-05	1.1351e-05	8.4834e-06	6.0634e-06	4.1386e-06	2.6938e-06	1.6695e-06	9.8383e-07	5.5041e-07	2.9191e-07	1.4653e-07	6.9516e-08	3.1119e-08	1.3124e-08	5.2062e-09	1.9395e-09	6.7745e-10	2.2150e-10	6.7678e-11	1.9292e-11	5.1222e-12	1.2645e-12	2.8975e-13	6.1520e-14	1.2082e-14	2.1910e-15	3.6620e-16	5.6313e-17	7.9528e-18	1.0296e-18	1.2196e-19	1.3194e-20	1.3012e-21	1.1676e-22	9.5132e-24
3.1104e-24	3.8175e-23	4.2544e-22	4.3139e-21	3.9875e-20	3.3662e-19	2.6002e-18	1.8412e-17	1.1973e-16	7.1635e-16	3.9503e-15	2.0114e-14	9.4735e-14	4.1343e-13	1.6747e-12	6.3078e-12	2.2128e-11	7.2421e-11	2.2150e-10	6.3414e-10	1.7022e-09	4.2910e-09	1.0175e-08	2.2729e-08	4.7910e-08	9.5442e-08	1.7996e-07	3.2167e-07	5.4586e-07	8.8074e-07	1.3532e-06	1.9825e-06	2.7737e-06	3.7112e-06	4.7555e-06	5.8438e-06	6.8964e-06	7.8263e-06	8.5524e-06	9.0115e-06	9.0115e-06	8.5524e-06	7.8263e-06	6.8964e-06	5.8438e-06	4.7555e-06	3.7112e-06	2.7737e-06	1.9825e-06	1.3532e-06	8.8074e-07	5.4586e-07	3.2167e-07	1.7996e-07	9.5442e-08	4.7910e-08	2.2729e-08	1.0175e-08	4.2910e-09	1.7022e-09	6.3414e-10	2.2150e-10	7.2421e-11	2.2128e-11	6.3078e-12	1.6747e-12	4.1343e-13	9.4735e-14	2.0114e-14	3.9503e-15	7.1635e-16	1.1973e-16	1.8412e-17	2.6002e-18	3.3662e-19	3.9875e-20	4.3139e-21	4.2544e-22	3.8175e-23	3.1104e-24
9.5037e-25	1.1664e-23	1.2999e-22	1.3181e-21	1.2184e-20	1.0285e-19	7.9449e-19	5.6257e-18	3.6583e-17	2.1888e-16	1.2070e-15	6.1459e-15	2.8946e-14	1.2632e-13	5.1171e-13	1.9273e-12	6.7611e-12	2.2128e-11	6.7678e-11	1.9376e-10	5.2010e-10	1.3111e-09	3.1088e-09	6.9447e-09	1.4639e-08	2.9162e-08	5.4986e-08	9.8285e-08	1.6679e-07	2.6911e-07	4.1345e-07	6.0574e-07	8.4749e-07	1.1340e-06	1.4530e-06	1.7856e-06	2.1072e-06	2.3913e-06	2.6132e-06	2.7534e-06	2.7534e-06	2.6132e-06	2.3913e-06	2.1072e-06	1.7856e-06	1.4530e-06	1.1340e-06	8.4749e-07	6.0574e-07	4.1345e-07	2.6911e-07	1.6679e-07	9.8285e-08	5.4986e-08	2.9162e-08	1.4639e-08	6.9447e-09	3.1088e-09	1.3111e-09	5.2010e-10	1.9376e-10	6.7678e-11	2.2128e-11	6.7611e-12	1.9273e-12	5.1171e-13	1.2632e-13	2.8946e-14	6.1459e-15	1.2070e-15	2.1888e-16	3.6583e-17	5.6257e-18	7.9449e-19	1.0285e-19	1.2184e-20	1.3181e-21	1.2999e-22	1.1664e-23	9.5037e-25
2.7091e-25	3.3250e-24	3.7056e-23	3.7574e-22	3.4731e-21	2.9320e-20	2.2648e-19	1.6037e-18	1.0429e-17	6.2394e-17	3.4407e-16	1.7519e-15	8.2514e-15	3.6010e-14	1.4587e-13	5.4941e-13	1.9273e-12	6.3078e-12	1.9292e-11	5.5233e-11	1.4826e-10	3.7374e-10	8.8620e-10	1.9797e-09	4.1730e-09	8.3129e-09	1.5675e-08	2.8017e-08	4.7544e-08	7.6712e-08	1.1786e-07	1.7267e-07	2.4159e-07	3.2325e-07	4.1420e-07	5.0900e-07	6.0067e-07	6.8167e-07	7.4491e-07	7.8490e-07	7.8490e-07	7.4491e-07	6.8167e-07	6.0067e-07	5.0900e-07	4.1420e-07	3.2325e-07	2.4159e-07	1.7267e-07	1.1786e-07	7.6712e-08	4.7544e-08	2.8017e-08	1.5675e-08	8.3129e-09	4.1730e-09	1.9797e-09	8.8620e-10	3.7374e-10	1.4826e-10	5.5233e-11	1.9292e-11	6.3078e-12	1.9273e-12	5.4941e-13	1.4587e-13	3.6010e-14	8.2514e-15	1.7519e-15	3.4407e-16	6.2394e-17	1.0429e-17	1.6037e-18	2.2648e-19	2.9320e-20	3.4731e-21	3.7574e-22	3.7056e-23	3.3250e-24	2.7091e-25
7.1928e-26	8.8280e-25	9.8384e-24	9.9760e-23	9.2212e-22	7.7845e-21	6.0130e-20	4.2578e-19	2.7688e-18	1.6566e-17	9.1352e-17	4.6515e-16	2.1908e-15	9.5607e-15	3.8728e-14	1.4587e-13	5.1171e-13	1.6747e-12	5.1222e-12	1.4664e-11	3.9364e-11	9.9229e-11	2.3529e-10	5.2561e-10	1.1079e-09	2.2071e-09	4.1616e-09	7.4386e-09	1.2623e-08	2.0367e-08	3.1292e-08	4.5845e-08	6.4142e-08	8.5822e-08	1.0997e-07	1.3514e-07	1.5948e-07	1.8098e-07	1.9778e-07	2.0839e-07	2.0839e-07	1.9778e-07	1.8098e-07	1.5948e-07	1.3514e-07	1.0997e-07	8.5822e-08	6.4142e-08	4.5845e-08	3.1292e-08	2.0367e-08	1.2623e-08	7.4386e-09	4.1616e-09	2.2071e-09	1.1079e-09	5.2561e-10	2.3529e-10	9.9229e-11	3.9364e-11	1.4664e-11	5.1222e-12	1.6747e-12	5.1171e-13	1.4587e-13	3.8728e-14	9.5607e-15	2.1908e-15	4.6515e-16	9.1352e-17	1.6566e-17	2.7688e-18	4.2578e-19	6.0130e-20	7.7845e-21	9.2212e-22	9.9760e-23	9.8384e-24	8.8280e-25	7.1928e-26
1.7757e-26	2.1793e-25	2.4288e-24	2.4627e-23	2.2764e-22	1.9217e-21	1.4844e-20	1.0511e-19	6.8352e-19	4.0895e-18	2.2552e-17	1.1483e-16	5.4082e-16	2.3602e-15	9.5607e-15	3.6010e-14	1.2632e-13	4.1343e-13	1.2645e-12	3.6201e-12	9.7175e-12	2.4496e-11	5.8084e-11	1.2975e-10	2.7351e-10	5.4486e-10	1.0274e-09	1.8363e-09	3.1162e-09	5.0280e-09	7.7248e-09	1.1318e-08	1.5834e-08	2.1187e-08	2.7148e-08	3.3361e-08	3.9370e-08	4.4679e-08	4.8824e-08	5.1445e-08	5.1445e-08	4.8824e-08	4.4679e-08	3.9370e-08	3.3361e-08	2.7148e-08	2.1187e-08	1.5834e-08	1.1318e-08	7.7248e-09	5.0280e-09	3.1162e-09	1.8363e-09	1.0274e-09	5.4486e-10	2.7351e-10	1.2975e-10	5.8084e-11	2.4496e-11	9.7175e-12	3.6201e-12	1.2645e-12	4.1343e-13	1.2632e-13	3.6010e-14	9.5607e-15	2.3602e-15	5.4082e-16	1.1483e-16	2.2552e-17	4.0895e-18	6.8352e-19	1.0511e-19	1.4844e-20	1.9217e-21	2.2764e-22	2.4627e-23	2.4288e-24	2.1793e-25	1.7757e-26
4.0688e-27	4.9937e-26	5.5653e-25	5.6431e-24	5.2161e-23	4.4034e-22	3.4014e-21	2.4085e-20	1.5662e-19	9.3707e-19	5.1675e-18	2.6312e-17	1.2392e-16	5.4082e-16	2.1907e-15	8.2513e-15	2.8946e-14	9.4734e-14	2.8975e-13	8.2953e-13	2.2267e-12	5.6131e-12	1.3309e-11	2.9732e-11	6.2672e-11	1.2485e-10	2.3541e-10	4.2078e-10	7.1405e-10	1.1521e-09	1.7701e-09	2.5933e-09	3.6283e-09	4.8547e-09	6.2207e-09	7.6444e-09	9.0213e-09	1.0238e-08	1.1188e-08	1.1788e-08	1.1788e-08	1.1188e-08	1.0238e-08	9.0213e-09	7.6444e-09	6.2207e-09	4.8547e-09	3.6283e-09	2.5933e-09	1.7701e-09	1.1521e-09	7.1405e-10	4.2078e-10	2.3541e-10	1.2485e-10	6.2672e-11	2.9732e-11	1.3309e-11	5.6131e-12	2.2267e-12	8.2953e-13	2.8975e-13	9.4734e-14	2.8946e-14	8.2513e-15	2.1907e-15	5.4082e-16	1.2392e-16	2.6312e-17	5.1675e-18	9.3707e-19	1.5662e-19	2.4085e-20	3.4014e-21	4.4034e-22	5.2161e-23	5.6431e-24	5.5653e-25	4.9937e-26	4.0688e-27
8.6389e-28	1.0603e-26	1.1816e-25	1.1982e-24	1.1075e-23	9.3495e-23	7.2219e-22	5.1138e-21	3.3254e-20	1.9896e-19	1.0972e-18	5.5866e-18	2.6312e-17	1.1483e-16	4.6514e-16	1.7519e-15	6.1458e-15	2.0114e-14	6.1519e-14	1.7613e-13	4.7277e-13	1.1918e-12	2.8259e-12	6.3128e-12	1.3307e-11	2.6508e-11	4.9983e-11	8.9341e-11	1.5161e-10	2.4462e-10	3.7583e-10	5.5062e-10	7.7037e-10	1.0308e-09	1.3208e-09	1.6231e-09	1.9154e-09	2.1737e-09	2.3754e-09	2.5029e-09	2.5029e-09	2.3754e-09	2.1737e-09	1.9154e-09	1.6231e-09	1.3208e-09	1.0308e-09	7.7037e-10	5.5062e-10	3.7583e-10	2.4462e-10	1.5161e-10	8.9341e-11	4.9983e-11	2.6508e-11	1.3307e-11	6.3128e-12	2.8259e-12	1.1918e-12	4.7277e-13	1.7613e-13	6.1519e-14	2.0114e-14	6.1458e-15	1.7519e-15	4.6514e-16	1.1483e-16	2.6312e-17	5.5866e-18	1.0972e-18	1.9896e-19	3.3254e-20	5.1138e-21	7.2219e-22	9.3495e-23	1.1075e-23	1.1982e-24	1.1816e-25	1.0603e-26	8.6389e-28
1.6966e-28	2.0823e-27	2.3207e-26	2.3531e-25	2.1751e-24	1.8362e-23	1.4183e-22	1.0043e-21	6.5309e-21	3.9075e-20	2.1548e-19	1.0972e-18	5.1675e-18	2.2551e-17	9.1351e-17	3.4407e-16	1.2070e-15	3.9503e-15	1.2082e-14	3.4590e-14	9.2850e-14	2.3406e-13	5.5499e-13	1.2398e-12	2.6133e-12	5.2060e-12	9.8163e-12	1.7546e-11	2.9775e-11	4.8042e-11	7.3810e-11	1.0814e-10	1.5130e-10	2.0244e-10	2.5940e-10	3.1876e-10	3.7618e-10	4.2690e-10	4.6651e-10	4.9155e-10	4.9155e-10	4.6651e-10	4.2690e-10	3.7618e-10	3.1876e-10	2.5940e-10	2.0244e-10	1.5130e-10	1.0814e-10	7.3810e-11	4.8042e-11	2.9775e-11	1.7546e-11	9.8163e-12	5.2060e-12	2.6133e-12	1.2398e-12	5.5499e-13	2.3406e-13	9.2850e-14	3.4590e-14	1.2082e-14	3.9503e-15	1.2070e-15	3.4407e-16	9.1351e-17	2.2551e-17	5.1675e-18	1.0972e-18	2.1548e-19	3.9075e-20	6.5309e-21	1.0043e-21	1.4183e-22	1.8362e-23	2.1751e-24	2.3531e-25	2.3207e-26	2.0823e-27	1.6966e-28
3.0766e-29	3.7761e-28	4.2083e-27	4.2671e-26	3.9442e-25	3.3297e-24	2.5720e-23	1.8212e-22	1.1843e-21	7.0857e-21	3.9075e-20	1.9896e-19	9.3707e-19	4.0895e-18	1.6566e-17	6.2393e-17	2.1888e-16	7.1635e-16	2.1909e-15	6.2725e-15	1.6837e-14	4.2444e-14	1.0064e-13	2.2482e-13	4.7390e-13	9.4406e-13	1.7801e-12	3.1818e-12	5.3994e-12	8.7119e-12	1.3385e-11	1.9610e-11	2.7436e-11	3.6709e-11	4.7039e-11	5.7804e-11	6.8216e-11	7.7414e-11	8.4596e-11	8.9137e-11	8.9137e-11	8.4596e-11	7.7414e-11	6.8216e-11	5.7804e-11	4.7039e-11	3.6709e-11	2.7436e-11	1.9610e-11	1.3385e-11	8.7119e-12	5.3994e-12	3.1818e-12	1.7801e-12	9.4406e-13	4.7390e-13	2.2482e-13	1.0064e-13	4.2444e-14	1.6837e-14	6.2725e-15	2.1909e-15	7.1635e-16	2.1888e-16	6.2393e-17	1.6566e-17	4.0895e-18	9.3707e-19	1.9896e-19	3.9075e-20	7.0857e-21	1.1843e-21	1.8212e-22	2.5720e-23	3.3297e-24	3.9442e-25	4.2671e-26	4.2083e-27	3.7761e-28	3.0766e-29
5.1423e-30	6.3113e-29	7.0337e-28	7.1321e-27	6.5924e-26	5.5653e-25	4.2988e-24	3.0440e-23	1.9795e-22	1.1843e-21	6.5309e-21	3.3254e-20	1.5662e-19	6.8352e-19	2.7688e-18	1.0428e-17	3.6583e-17	1.1973e-16	3.6620e-16	1.0484e-15	2.8142e-15	7.0941e-15	1.6821e-14	3.7577e-14	7.9208e-14	1.5779e-13	2.9752e-13	5.3180e-13	9.0246e-13	1.4561e-12	2.2371e-12	3.2776e-12	4.5857e-12	6.1356e-12	7.8621e-12	9.6614e-12	1.1402e-11	1.2939e-11	1.4139e-11	1.4898e-11	1.4898e-11	1.4139e-11	1.2939e-11	1.1402e-11	9.6614e-12	7.8621e-12	6.1356e-12	4.5857e-12	3.2776e-12	2.2371e-12	1.4561e-12	9.0246e-13	5.3180e-13	2.9752e-13	1.5779e-13	7.9208e-14	3.7577e-14	1.6821e-14	7.0941e-15	2.8142e-15	1.0484e-15	3.6620e-16	1.1973e-16	3.6583e-17	1.0428e-17	2.7688e-18	6.8352e-19	1.5662e-19	3.3254e-20	6.5309e-21	1.1843e-21	1.9795e-22	3.0440e-23	4.2988e-24	5.5653e-25	6.5924e-26	7.1321e-27	7.0337e-28	6.3113e-29	5.1423e-30
7.9077e-31	9.7054e-30	1.0816e-28	1.0967e-27	1.0138e-26	8.5581e-26	6.6106e-25	4.6809e-24	3.0440e-23	1.8212e-22	1.0043e-21	5.1137e-21	2.4085e-20	1.0511e-19	4.2577e-19	1.6037e-18	5.6256e-18	1.8412e-17	5.6312e-17	1.6122e-16	4.3276e-16	1.0909e-15	2.5867e-15	5.7785e-15	1.2180e-14	2.4265e-14	4.5752e-14	8.1779e-14	1.3878e-13	2.2391e-13	3.4402e-13	5.0401e-13	7.0517e-13	9.4352e-13	1.2090e-12	1.4857e-12	1.7533e-12	1.9897e-12	2.1743e-12	2.2910e-12	2.2910e-12	2.1743e-12	1.9897e-12	1.7533e-12	1.4857e-12	1.2090e-12	9.4352e-13	7.0517e-13	5.0401e-13	3.4402e-13	2.2391e-13	1.3878e-13	8.1779e-14	4.5752e-14	2.4265e-14	1.2180e-14	5.7785e-15	2.5867e-15	1.0909e-15	4.3276e-16	1.6122e-16	5.6312e-17	1.8412e-17	5.6256e-18	1.6037e-18	4.2577e-19	1.0511e-19	2.4085e-20	5.1137e-21	1.0043e-21	1.8212e-22	3.0440e-23	4.6809e-24	6.6106e-25	8.5581e-26	1.0138e-26	1.0967e-27	1.0816e-28	9.7054e-30	7.9077e-31
1.1168e-31	1.3706e-30	1.5275e-29	1.5489e-28	1.4317e-27	1.2086e-26	9.3358e-26	6.6106e-25	4.2988e-24	2.5720e-23	1.4183e-22	7.2219e-22	3.4014e-21	1.4844e-20	6.0130e-20	2.2648e-19	7.9448e-19	2.6002e-18	7.9527e-18	2.2768e-17	6.1116e-17	1.5406e-16	3.6531e-16	8.1606e-16	1.7202e-15	3.4268e-15	6.4613e-15	1.1549e-14	1.9599e-14	3.1622e-14	4.8584e-14	7.1179e-14	9.9587e-14	1.3325e-13	1.7074e-13	2.0982e-13	2.4761e-13	2.8100e-13	3.0707e-13	3.2355e-13	3.2355e-13	3.0707e-13	2.8100e-13	2.4761e-13	2.0982e-13	1.7074e-13	1.3325e-13	9.9587e-14	7.1179e-14	4.8584e-14	3.1622e-14	1.9599e-14	1.1549e-14	6.4613e-15	3.4268e-15	1.7202e-15	8.1606e-16	3.6531e-16	1.5406e-16	6.1116e-17	2.2768e-17	7.9527e-18	2.6002e-18	7.9448e-19	2.2648e-19	6.0130e-20	1.4844e-20	3.4014e-21	7.2219e-22	1.4183e-22	2.5720e-23	4.2988e-24	6.6106e-25	9.3358e-26	1.2086e-26	1.4317e-27	1.5489e-28	1.5275e-29	1.3706e-30	1.1168e-31
1.4458e-32	1.7744e-31	1.9775e-30	2.0052e-29	1.8535e-28	1.5647e-27	1.2086e-26	8.5581e-26	5.5653e-25	3.3297e-24	1.8362e-23	9.3494e-23	4.4034e-22	1.9217e-21	7.7844e-21	2.9320e-20	1.0285e-19	3.3662e-19	1.0296e-18	2.9476e-18	7.9121e-18	1.9945e-17	4.7293e-17	1.0565e-16	2.2269e-16	4.4363e-16	8.3649e-16	1.4952e-15	2.5373e-15	4.0938e-15	6.2897e-15	9.2148e-15	1.2893e-14	1.7250e-14	2.2104e-14	2.7163e-14	3.2056e-14	3.6378e-14	3.9753e-14	4.1887e-14	4.1887e-14	3.9753e-14	3.6378e-14	3.2056e-14	2.7163e-14	2.2104e-14	1.7250e-14	1.2893e-14	9.2148e-15	6.2897e-15	4.0938e-15	2.5373e-15	1.4952e-15	8.3649e-16	4.4363e-16	2.2269e-16	1.0565e-16	4.7293e-17	1.9945e-17	7.9121e-18	2.9476e-18	1.0296e-18	3.3662e-19	1.0285e-19	2.9320e-20	7.7844e-21	1.9217e-21	4.4034e-22	9.3494e-23	1.8362e-23	3.3297e-24	5.5653e-25	8.5581e-26	1.2086e-26	1.5647e-27	1.8535e-28	2.0052e-29	1.9775e-30	1.7744e-31	1.4458e-32
1.7126e-33	2.1019e-32	2.3425e-31	2.3753e-30	2.1955e-29	1.8535e-28	1.4317e-27	1.0138e-26	6.5924e-26	3.9442e-25	2.1751e-24	1.1075e-23	5.2161e-23	2.2764e-22	9.2211e-22	3.4731e-21	1.2184e-20	3.9875e-20	1.2196e-19	3.4916e-19	9.3724e-19	2.3626e-18	5.6021e-18	1.2515e-17	2.6379e-17	5.2550e-17	9.9087e-17	1.7711e-16	3.0055e-16	4.8494e-16	7.4505e-16	1.0916e-15	1.5272e-15	2.0434e-15	2.6184e-15	3.2176e-15	3.7972e-15	4.3092e-15	4.7090e-15	4.9618e-15	4.9618e-15	4.7090e-15	4.3092e-15	3.7972e-15	3.2176e-15	2.6184e-15	2.0434e-15	1.5272e-15	1.0916e-15	7.4505e-16	4.8494e-16	3.0055e-16	1.7711e-16	9.9087e-17	5.2550e-17	2.6379e-17	1.2515e-17	5.6021e-18	2.3626e-18	9.3724e-19	3.4916e-19	1.2196e-19	3.9875e-20	1.2184e-20	3.4731e-21	9.2211e-22	2.2764e-22	5.2161e-23	1.1075e-23	2.1751e-24	3.9442e-25	6.5924e-26	1.0138e-26	1.4317e-27	1.8535e-28	2.1955e-29	2.3753e-30	2.3425e-31	2.1019e-32	1.7126e-33
1.8528e-34	2.2740e-33	2.5343e-32	2.5697e-31	2.3753e-30	2.0052e-29	1.5489e-28	1.0967e-27	7.1321e-27	4.2671e-26	2.3531e-25	1.1982e-24	5.6431e-24	2.4627e-23	9.9760e-23	3.7574e-22	1.3181e-21	4.3139e-21	1.3194e-20	3.7774e-20	1.0140e-19	2.5560e-19	6.0607e-19	1.3539e-18	2.8539e-18	5.6852e-18	1.0720e-17	1.9161e-17	3.2516e-17	5.2464e-17	8.0604e-17	1.1809e-16	1.6522e-16	2.2107e-16	2.8327e-16	3.4810e-16	4.1080e-16	4.6620e-16	5.0945e-16	5.3679e-16	5.3679e-16	5.0945e-16	4.6620e-16	4.1080e-16	3.4810e-16	2.8327e-16	2.2107e-16	1.6522e-16	1.1809e-16	8.0604e-17	5.2464e-17	3.2516e-17	1.9161e-17	1.0720e-17	5.6852e-18	2.8539e-18	1.3539e-18	6.0607e-19	2.5560e-19	1.0140e-19	3.7774e-20	1.3194e-20	4.3139e-21	1.3181e-21	3.7574e-22	9.9760e-23	2.4627e-23	5.6431e-24	1.1982e-24	2.3531e-25	4.2671e-26	7.1321e-27	1.0967e-27	1.5489e-28	2.0052e-29	2.3753e-30	2.5697e-31	2.5343e-32	2.2740e-33	1.8528e-34
2.0918e-35	2.2427e-34	2.4993e-33	2.5343e-32	2.3425e-31	1.9775e-30	1.5275e-29	1.0816e-28	7.0337e-28	4.2082e-27	2.3206e-26	1.1816e-25	5.5653e-25	2.4287e-24	9.8383e-24	3.7056e-23	1.2999e-22	4.2544e-22	1.3012e-21	3.7253e-21	9.9997e-21	2.5208e-20	5.9771e-20	1.3352e-19	2.8145e-19	5.6068e-19	1.0572e-18	1.8897e-18	3.2067e-18	5.1740e-18	7.9492e-18	1.1646e-17	1.6294e-17	2.1802e-17	2.7936e-17	3.4330e-17	4.0513e-17	4.5976e-17	5.0242e-17	5.2939e-17	5.2939e-17	5.0242e-17	4.5976e-17	4.0513e-17	3.4330e-17	2.7936e-17	2.1802e-17	1.6294e-17	1.1646e-17	7.9492e-18	5.1740e-18	3.2067e-18	1.8897e-18	1.0572e-18	5.6068e-19	2.8145e-19	1.3352e-19	5.9771e-20	2.5208e-20	9.9997e-21	3.7253e-21	1.3012e-21	4.2544e-22	1.2999e-22	3.7056e-23	9.8383e-24	2.4287e-24	5.5653e-25	1.1816e-25	2.3206e-26	4.2082e-27	7.0337e-28	1.0816e-28	1.5275e-29	1.9775e-30	2.3425e-31	2.5343e-32	2.4993e-33	2.2427e-34	2.0918e-35
2.0918e-35	2.0944e-35	2.2427e-34	2.2740e-33	2.1019e-32	1.7744e-31	1.3706e-30	9.7054e-30	6.3113e-29	3.7761e-28	2.0823e-27	1.0603e-26	4.9937e-26	2.1793e-25	8.8280e-25	3.3250e-24	1.1664e-23	3.8175e-23	1.1676e-22	3.3427e-22	8.9727e-22	2.2619e-21	5.3633e-21	1.1981e-20	2.5255e-20	5.0310e-20	9.4862e-20	1.6956e-19	2.8774e-19	4.6426e-19	7.1328e-19	1.0450e-18	1.4621e-18	1.9563e-18	2.5067e-18	3.0804e-18	3.6353e-18	4.1255e-18	4.5082e-18	4.7502e-18	4.7502e-18	4.5082e-18	4.1255e-18	3.6353e-18	3.0804e-18	2.5067e-18	1.9563e-18	1.4621e-18	1.0450e-18	7.1328e-19	4.6426e-19	2.8774e-19	1.6956e-19	9.4862e-20	5.0310e-20	2.5255e-20	1.1981e-20	5.3633e-21	2.2619e-21	8.9727e-22	3.3427e-22	1.1676e-22	3.8175e-23	1.1664e-23	3.3250e-24	8.8280e-25	2.1793e-25	4.9937e-26	1.0603e-26	2.0823e-27	3.7761e-28	6.3113e-29	9.7054e-30	1.3706e-30	1.7744e-31	2.1019e-32	2.2740e-33	2.2427e-34	2.0944e-35	2.0918e-35
2.0891e-35	2.0917e-35	2.0917e-35	1.8528e-34	1.7126e-33	1.4458e-32	1.1168e-31	7.9077e-31	5.1423e-30	3.0766e-29	1.6966e-28	8.6388e-28	4.0687e-27	1.7756e-26	7.1928e-26	2.7091e-25	9.5036e-25	3.1104e-24	9.5131e-24	2.7235e-23	7.3107e-23	1.8429e-22	4.3698e-22	9.7618e-22	2.0577e-21	4.0991e-21	7.7291e-21	1.3815e-20	2.3444e-20	3.7827e-20	5.8116e-20	8.5145e-20	1.1913e-19	1.5939e-19	2.0424e-19	2.5099e-19	2.9619e-19	3.3613e-19	3.6732e-19	3.8703e-19	3.8703e-19	3.6732e-19	3.3613e-19	2.9619e-19	2.5099e-19	2.0424e-19	1.5939e-19	1.1913e-19	8.5145e-20	5.8116e-20	3.7827e-20	2.3444e-20	1.3815e-20	7.7291e-21	4.0991e-21	2.0577e-21	9.7618e-22	4.3698e-22	1.8429e-22	7.3107e-23	2.7235e-23	9.5131e-24	3.1104e-24	9.5036e-25	2.7091e-25	7.1928e-26	1.7756e-26	4.0687e-27	8.6388e-28	1.6966e-28	3.0766e-29	5.1423e-30	7.9077e-31	1.1168e-31	1.4458e-32	1.7126e-33	1.8528e-34	2.0917e-35	2.0917e-35	2.0891e-35
